20070630,dahl,4295,135,105,4731,0,0,1180,266,227,1548,0,0,137,50,46,187,0,0,0,0,0,0,0,0
20070701,dahl,3989,107,92,4499,0,0,1250,417,366,1666,1,1,118,182,170,298,2,2,0,0,0,0,0,0
20070702,Groenemeijer,3347,71,58,3500,0,0,1929,588,550,2691,5,5,62,66,60,270,0,0,0,0,0,0,0,0
20070703,VAN DER VELDE,4491,147,111,4879,1,1,744,293,267,1092,3,3,175,213,198,486,5,5,0,0,0,0,0,0
20070704,dahl,3503,52,34,3629,0,0,1360,351,319,2034,6,7,419,221,208,637,3,3,86,71,70,155,2,3
20070706,VAN DER VELDE,4280,31,18,-9999,-9999,-9999,939,133,97,-9999,-9999,-9999,345,89,73,-9999,-9999,-9999,43,203,197,-9999,-9999,-9999
20070707,dahl,4873,256,220,5210,0,0,539,310,285,1171,0,0,36,49,47,85,0,0,0,0,0,0,0,0
20070708,dahl,4893,170,127,5290,0,0,534,201,163,786,0,0,88,119,108,330,2,3,2,56,54,58,0,0
20070709,TUSCHY,4252,102,87,4469,0,0,1038,339,305,1642,6,6,144,164,159,320,5,5,4,20,20,20,4,4
20070710,VAN DER VELDE,4687,35,28,4769,1,1,472,130,121,957,0,0,267,265,244,526,6,7,79,128,125,205,2,4
20070711,Gatzen,4219,48,33,4470,0,0,1303,270,239,1772,1,1,71,126,123,194,3,7,12,14,13,25,1,1
20070712,Gatzen,3776,107,88,4209,1,1,1446,252,221,1774,0,0,224,258,243,478,4,4,0,0,0,0,0,0
20070713,TUSCHY,3907,17,12,4314,0,0,1203,99,86,1313,0,0,420,173,152,589,6,6,125,119,107,244,0,0
20070714,dahl,4376,132,99,4706,1,1,960,313,258,1418,3,3,179,103,86,337,1,1,0,0,0,0,0,0
20070715,dahl,4672,194,142,4936,0,0,533,296,269,963,0,0,167,201,189,563,4,4,0,0,0,0,0,0
20070716,Groenemeijer,3726,119,95,3865,1,1,1405,453,370,2237,3,3,167,112,95,279,0,0,5,76,75,80,1,1
20070717,VAN DER VELDE,4303,73,49,4627,2,2,698,241,205,1089,0,0,291,341,302,630,2,2,40,76,66,115,1,1
20070718,Gatzen,4187,179,151,4769,0,0,632,186,167,817,1,1,582,297,257,875,4,4,0,0,0,0,0,0
20070719,Gatzen,4100,54,36,4353,0,0,828,271,225,1275,1,1,401,334,291,753,9,12,5,70,67,71,4,7
20070720,Groenemeijer,4559,44,40,4842,0,0,729,228,199,1119,2,2,141,362,354,487,16,26,0,0,0,0,0,0
20070721,dahl,4964,112,92,5479,0,0,400,258,232,653,5,5,129,200,188,323,6,9,0,0,0,0,0,0
20070722,dahl,5097,121,76,5621,0,0,299,360,313,647,12,12,30,156,155,177,9,14,0,0,0,0,0,0
20070723,Groenemeijer,5021,97,58,5521,0,0,455,153,123,607,1,1,207,130,111,336,1,2,0,0,0,0,0,0
20070724,VAN DER VELDE,4651,167,113,5220,1,1,550,181,143,729,2,2,166,249,234,412,3,3,15,84,82,96,3,4
20070725,Gatzen,4410,116,74,4929,0,0,1067,145,102,1212,0,0,136,189,170,325,0,0,0,0,0,0,0,0
20070726,Gatzen,5043,22,7,5347,1,1,782,216,142,1115,3,3,0,0,0,0,0,0,0,0,0,0,0,0
20070728,dahl,4175,29,19,4574,2,2,1434,425,344,1890,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20070729,dahl,4297,88,58,4664,5,8,1280,352,258,1751,0,0,46,0,0,46,0,0,0,0,0,0,0,0
20070731,VAN DER VELDE,4900,88,54,5337,0,0,596,202,165,851,1,1,129,148,123,276,1,1,0,0,0,0,0,0
20070801,Gatzen,4930,123,109,5456,0,0,545,271,252,815,1,1,76,118,114,194,0,0,0,0,0,0,0,0
20070802,Gatzen,5086,109,78,5587,1,1,437,148,143,595,0,0,156,127,121,277,6,9,0,0,0,0,0,0
20070803,VAN DER VELDE,5349,72,39,5710,1,1,276,146,125,470,0,0,47,173,159,284,1,1,0,0,0,0,0,0
20070804,VAN DER VELDE,5383,121,86,5907,0,0,262,159,133,421,0,0,54,84,77,138,0,0,0,0,0,0,0,0
20070805,VAN DER VELDE,4682,83,58,4895,0,0,826,247,206,1343,3,3,72,153,141,225,0,0,0,0,0,0,0,0
20070806,Groenemeijer,4592,121,104,5037,0,0,799,218,195,1096,0,0,161,117,111,276,2,2,4,51,51,51,4,4
20070807,VAN DER VELDE,4356,68,67,4811,1,1,979,353,338,1345,2,2,174,91,90,264,1,1,4,38,38,37,5,6
20070808,Gatzen,3825,54,53,4282,0,0,1467,502,497,1963,6,8,136,79,79,214,1,1,0,0,0,0,0,0
20070809,Gatzen,3687,19,15,4108,1,1,1667,522,484,2186,3,3,76,92,85,162,6,6,0,0,0,0,0,0
20070810,VAN DER VELDE,4465,20,19,4879,1,1,913,289,276,1209,1,2,148,228,221,375,1,1,0,0,0,0,0,0
20070813,Groenemeijer,3617,269,231,-9999,-9999,-9999,1771,406,374,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20070814,Groenemeijer,4285,167,123,4855,0,0,985,397,372,1378,4,4,214,15,9,229,0,0,0,0,0,0,0,0
20070815,Gatzen,3277,21,14,3470,0,0,1496,469,431,2195,1,1,662,138,125,800,0,0,0,0,0,0,0,0
20070816,Gatzen,3333,57,31,3524,1,1,1578,206,160,2050,2,2,735,154,117,889,0,0,0,0,0,0,0,0
20070819,dahl,4699,188,143,5253,0,0,627,443,421,1097,10,13,70,36,32,106,0,0,0,0,0,0,0,0
20070820,Groenemeijer,3924,58,47,4384,1,1,1233,370,352,1601,2,2,192,286,277,462,16,20,0,0,0,0,0,0
20070821,VAN DER VELDE,4232,344,241,4977,2,3,604,272,229,876,0,0,358,253,207,602,9,16,0,0,0,0,0,0
20070822,Gatzen,3359,50,37,3714,0,0,943,160,146,1128,1,1,832,343,318,1243,4,4,183,193,174,376,0,0
20070823,Gatzen,3884,206,188,4376,0,0,1130,396,363,1636,7,7,193,129,119,312,10,15,39,86,85,118,7,12
20070824,TUSCHY,4206,187,169,4406,0,0,965,246,234,1444,0,0,257,202,188,615,1,1,0,0,0,0,0,0
20070825,TUSCHY,4629,98,68,5094,0,0,630,185,158,850,1,1,192,250,233,440,2,2,34,45,43,75,4,6
20070826,dahl,4747,86,45,5236,0,0,885,161,121,1044,2,3,77,28,23,105,0,0,33,46,45,75,4,4
20070827,TUSCHY,5217,193,154,5812,1,1,410,225,195,634,1,1,1,17,17,18,0,0,0,0,0,0,0,0
20070828,VAN DER VELDE,4454,49,43,4858,0,0,863,246,236,1157,0,0,249,202,190,445,6,9,0,0,0,0,0,0
20070829,Gatzen,5140,90,66,5633,0,0,263,126,103,389,0,0,187,117,107,300,4,6,36,104,100,134,6,7
20070830,Gatzen,4980,70,40,5452,1,1,481,52,39,533,0,0,166,314,297,477,3,3,0,0,0,0,0,0
20070831,TUSCHY,5287,217,158,5907,0,0,304,91,78,394,1,1,35,108,101,139,4,7,10,11,9,21,0,0
20070901,dahl,5065,57,29,5333,0,0,502,83,67,777,0,0,147,63,57,210,0,0,56,90,82,142,4,5
20070902,dahl,5266,101,67,5770,0,0,434,112,94,546,0,0,56,56,49,112,0,0,11,27,26,38,0,0
20070903,VAN DER VELDE,4991,108,69,5502,0,0,526,215,167,741,0,0,77,60,51,137,0,0,21,65,56,86,0,0
20070904,VAN DER VELDE,4407,30,22,4840,0,0,807,259,226,1064,2,2,296,174,160,466,4,4,26,64,62,90,0,0
20070906,TUSCHY,5269,184,160,5856,0,0,289,150,138,439,0,0,85,86,82,171,0,0,0,0,0,0,0,0
20070907,TUSCHY,5513,155,116,-9999,-9999,-9999,108,204,183,-9999,-9999,-9999,30,53,51,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20070908,dahl,5401,38,19,5842,0,0,321,166,133,486,1,1,32,105,95,137,0,0,0,0,0,0,0,0
20070917,Groenemeijer,4471,93,72,4967,0,0,903,184,157,1085,2,2,156,200,184,346,10,16,1,55,55,54,2,2
20070918,VAN DER VELDE,4803,54,30,5260,0,0,408,130,115,538,0,0,271,181,170,452,0,0,49,167,163,215,1,1
20070919,Gatzen,4930,26,14,-9999,-9999,-9999,476,22,18,-9999,-9999,-9999,408,201,177,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20070920,Gatzen,5190,53,27,-9999,-9999,-9999,398,106,84,-9999,-9999,-9999,144,107,90,-9999,-9999,-9999,9,56,53,-9999,-9999,-9999
20070921,TUSCHY,5257,119,85,5778,1,1,373,100,86,473,0,0,70,89,86,156,3,4,11,44,42,54,1,1
20070923,TUSCHY,5219,42,30,-9999,-9999,-9999,598,105,86,-9999,-9999,-9999,47,52,49,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20070924,Groenemeijer,5194,51,33,5647,1,1,599,90,74,688,1,1,22,107,103,129,0,0,0,0,0,0,0,0
20070925,VAN DER VELDE,5048,52,30,5503,0,0,583,187,145,768,2,2,84,109,94,192,1,1,0,0,0,0,0,0
20070926,Gatzen,4897,40,24,-9999,-9999,-9999,485,175,130,-9999,-9999,-9999,204,262,243,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20070927,Gatzen,4532,28,15,4962,1,1,793,115,89,908,0,0,330,265,231,594,1,1,0,0,0,0,0,0
20070928,TUSCHY,5104,132,105,5638,1,2,341,112,101,449,4,4,221,128,117,346,3,3,8,17,17,25,0,0
20070929,dahl,5516,124,91,6042,1,1,273,44,33,317,0,0,86,20,17,106,0,0,0,0,0,0,0,0
20070930,dahl,4642,130,82,-9999,-9999,-9999,804,208,155,-9999,-9999,-9999,234,45,28,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20071001,Groenemeijer,5132,35,17,5570,0,0,571,118,78,688,1,1,71,136,127,207,0,0,0,0,0,0,0,0
20071002,VAN DER VELDE,5114,117,63,5634,0,0,430,53,38,483,0,0,129,190,168,318,1,1,7,23,22,30,0,0
20071003,Gatzen,4822,70,49,5295,0,0,611,116,108,727,0,0,269,142,127,410,1,1,16,17,12,33,0,0
20071004,Gatzen,5122,40,30,5565,0,0,477,152,136,629,0,0,109,163,159,269,3,7,0,0,0,0,0,0
20071005,TUSCHY,5242,93,65,5738,0,0,408,152,141,559,1,1,87,81,73,168,0,0,0,0,0,0,0,0
20071006,dahl,4923,40,30,-9999,-9999,-9999,572,173,150,-9999,-9999,-9999,169,168,158,-9999,-9999,-9999,0,18,18,-9999,-9999,-9999
20071007,TUSCHY,4910,37,18,-9999,-9999,-9999,729,124,94,-9999,-9999,-9999,141,122,117,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20071008,dahl,5248,58,38,-9999,-9999,-9999,558,128,105,-9999,-9999,-9999,3,68,67,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20071009,VAN DER VELDE,5293,93,58,5789,0,0,369,137,112,505,1,1,135,36,30,171,0,0,0,0,0,0,0,0
20071010,Gatzen,5427,40,36,-9999,-9999,-9999,276,222,217,-9999,-9999,-9999,42,56,56,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20071011,Gatzen,5121,9,2,-9999,-9999,-9999,513,240,220,-9999,-9999,-9999,89,91,87,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20071012,dahl,5108,67,44,-9999,-9999,-9999,426,253,225,-9999,-9999,-9999,74,135,125,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20071013,TUSCHY,5165,13,10,-9999,-9999,-9999,489,241,222,-9999,-9999,-9999,30,125,118,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20071014,TUSCHY,5447,37,29,5887,0,0,436,121,89,556,1,1,22,0,0,22,0,0,0,0,0,0,0,0
20071015,dahl,5516,35,25,5954,0,0,281,154,129,435,0,0,39,38,30,76,1,1,0,0,0,0,0,0
20071016,TUSCHY,5444,40,30,-9999,-9999,-9999,368,197,156,-9999,-9999,-9999,0,14,14,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20071017,Gatzen,5141,137,107,5681,0,0,577,107,95,682,2,3,101,0,0,101,0,0,0,0,0,0,0,0
20071018,Gatzen,5294,25,15,5721,1,1,374,320,275,694,0,0,14,36,36,50,0,0,0,0,0,0,0,0
20071019,TUSCHY,5338,52,31,-9999,-9999,-9999,323,184,161,-9999,-9999,-9999,117,49,43,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20071020,DAHL,5300,27,21,5729,1,1,310,184,157,494,0,0,64,178,161,241,1,1,0,0,0,0,0,0
20071021,TUSCHY,5301,10,9,5713,1,1,156,45,44,201,0,0,163,237,230,400,0,0,76,75,65,151,0,0
20071022,TUSCHY,5166,24,18,5593,0,0,406,141,116,547,0,0,126,138,125,262,2,2,7,55,49,62,0,0
20071023,TUSCHY,5113,83,64,-9999,-9999,-9999,626,180,149,-9999,-9999,-9999,33,28,22,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20071024,Gatzen,4969,60,37,-9999,-9999,-9999,598,192,153,-9999,-9999,-9999,207,37,32,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20071025,Gatzen,5506,67,39,5976,0,0,156,98,77,254,0,0,154,82,69,236,0,0,0,0,0,0,0,0
20071026,TUSCHY,5493,25,18,-9999,-9999,-9999,289,108,90,-9999,-9999,-9999,82,66,55,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20071027,TUSCHY,5705,72,54,-9999,-9999,-9999,163,123,102,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20071028,Groenemeijer,5667,39,18,-9999,-9999,-9999,199,158,141,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20071029,Groenemeijer,5266,32,25,-9999,-9999,-9999,422,180,142,-9999,-9999,-9999,61,102,90,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20071030,TUSCHY,5338,56,42,-9999,-9999,-9999,378,200,184,-9999,-9999,-9999,54,37,35,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20071031,Gatzen,5293,11,6,-9999,-9999,-9999,234,187,168,-9999,-9999,-9999,218,120,116,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20071101,Gatzen,5326,7,1,5736,0,0,343,130,106,473,0,0,113,144,130,257,0,0,0,0,0,0,0,0
20071102,TUSCHY,5390,14,7,-9999,-9999,-9999,471,188,163,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20071103,dahl,5581,9,6,-9999,-9999,-9999,249,104,91,-9999,-9999,-9999,76,44,37,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20071104,dahl,5372,10,4,-9999,-9999,-9999,296,107,83,-9999,-9999,-9999,120,158,145,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20071105,Groenemeijer,5555,5,3,5962,1,1,286,65,62,351,0,0,60,67,59,127,0,0,9,16,15,25,0,0
20071106,TUSCHY,5593,57,40,6051,2,2,325,88,71,411,2,2,0,0,0,0,0,0,0,0,0,0,0,0
20071107,TUSCHY,5827,55,37,6285,0,0,123,58,40,180,1,1,0,0,0,0,0,0,0,0,0,0,0,0
20071108,Gatzen,5753,72,40,6220,8,10,185,53,48,237,1,1,0,0,0,0,0,0,0,0,0,0,0,0
20071109,TUSCHY,4925,118,88,5446,0,0,737,137,115,871,3,3,102,44,38,144,2,2,0,0,0,0,0,0
20071110,dahl,5595,35,21,-9999,-9999,-9999,115,47,34,-9999,-9999,-9999,167,104,93,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20071111,dahl,5642,88,53,6131,2,2,269,64,43,331,2,2,0,0,0,0,0,0,0,0,0,0,0,0
20071112,dahl,5626,76,45,-9999,-9999,-9999,214,84,60,-9999,-9999,-9999,20,43,39,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20071113,VAN DER VELDE,5629,60,39,-9999,-9999,-9999,228,94,63,-9999,-9999,-9999,52,0,0,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20071114,Gatzen,5481,149,122,-9999,-9999,-9999,160,225,207,-9999,-9999,-9999,22,26,25,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20071115,Gatzen,5485,134,95,-9999,-9999,-9999,159,173,144,-9999,-9999,-9999,37,75,70,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20071116,TUSCHY,5387,16,13,5806,0,0,236,170,161,405,1,1,47,207,199,254,0,0,0,0,0,0,0,0
20071117,dahl,5365,4,4,5772,0,0,120,16,16,136,0,0,175,212,210,386,1,1,24,147,147,168,3,3
20071118,dahl,5297,1,0,-9999,-9999,-9999,404,95,92,-9999,-9999,-9999,66,200,189,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20071119,Groenemeijer,5585,18,18,-9999,-9999,-9999,236,193,192,-9999,-9999,-9999,18,13,13,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20071121,Gatzen,5382,5,2,-9999,-9999,-9999,485,191,133,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20071122,Gatzen,5477,46,33,-9999,-9999,-9999,387,153,96,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20071123,TUSCHY,5470,45,32,-9999,-9999,-9999,372,143,112,-9999,-9999,-9999,6,27,26,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20071124,TUSCHY,5571,54,30,-9999,-9999,-9999,262,176,148,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20071125,dahl,5464,38,19,-9999,-9999,-9999,236,45,35,-9999,-9999,-9999,212,68,59,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20071126,Groenemeijer,5736,42,17,-9999,-9999,-9999,178,78,65,-9999,-9999,-9999,6,23,22,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20071128,Gatzen,5699,28,15,-9999,-9999,-9999,114,138,125,-9999,-9999,-9999,7,77,76,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20071130,TUSCHY,5338,164,133,5905,0,0,247,110,98,357,0,0,201,3,1,204,0,0,0,0,0,0,0,0
20071201,dahl,5121,51,28,5575,0,0,679,116,80,794,1,2,74,22,14,96,0,0,0,0,0,0,0,0
20071202,dahl,5522,15,4,5929,11,11,207,7,3,206,8,9,297,15,5,303,9,12,0,0,0,0,0,0
20071203,Groenemeijer,5630,131,76,6152,12,13,178,30,21,208,0,0,52,42,30,94,0,0,0,0,0,0,0,0
20071205,Gatzen,5104,18,5,-9999,-9999,-9999,683,157,138,-9999,-9999,-9999,89,12,8,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20071206,Gatzen,5521,10,1,-9999,-9999,-9999,277,30,24,-9999,-9999,-9999,222,3,2,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20071207,Groenemeijer,5565,57,36,-9999,-9999,-9999,333,42,29,-9999,-9999,-9999,47,19,12,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20071208,dahl,5369,20,7,-9999,-9999,-9999,387,101,72,-9999,-9999,-9999,85,101,89,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20071209,dahl,5014,59,35,-9999,-9999,-9999,242,115,99,-9999,-9999,-9999,437,196,166,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
